radius,fraction,migration,r1_occurrence,germline,embryo,conversion,fitness,dominantR2,recessiveR2,invasiveness,suppressed_withoutChase,drive_lost_withoutChase,pop_resistence_without_chase,suppressed_afterChase,drive_lost_afterChase,pop_resistence_after_chase, long_term_chase,generation,rate_dr,rate_has_drive,rate_r2,ending_population_size,gen_chase_started,avg_pop_during_chase,duration_of_chasing,avg_female_fertile,final_female_fertile
0.2,0.1,0.05,0.0001,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,0,0,0,1,0,0,0,21,0,0,0,0,10,1360,11,162,0
0.2,0.1,0.05,1.0e-05,0.1,0.03,0.9,0.8,T,F,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
