original_number,set_number,position_0.9_x2,frequency_0.9_x2,position_0.9_x1,frequency_0.9_x1,position_0.1_x2,frequency_0.1_x2,position_0.1_x1,frequency_0.1_x1,accurate_left,accurate_right,distance,,
0,24,0.53,0.911901,0.55,0.802439,0.73,0.119209,0.75,0.0825906,0.532174,0.740491,0.208317,,
0,25,0.53,0.928241,0.55,0.869494,0.75,0.107565,0.77,0.0790378,0.539614,0.755304,0.21569,,
0,26,0.55,0.91453,0.57,0.848142,0.75,0.117276,0.77,0.0943168,0.554377,0.765049,0.210672,,
0,27,0.57,0.923688,0.59,0.851852,0.75,0.153462,0.77,0.094028,0.576595,0.76799,0.191395,,
0,28,0.57,0.949165,0.59,0.896999,0.79,0.10216,0.81,0.0784964,0.588849,0.791826,0.202977,,
0,29,0.59,0.935888,0.61,0.883775,0.79,0.121139,0.81,0.0960519,0.603773,0.806852,0.203079,,
0,30,0.61,0.921914,0.63,0.841567,0.81,0.107226,0.83,0.0887743,0.615455,0.817832,0.202377,,
0,31,0.61,0.926357,0.63,0.87604,0.81,0.124851,0.83,0.0894829,0.620476,0.824053,0.203577,,
0,32,0.63,0.902478,0.65,0.865756,0.83,0.122624,0.85,0.0947124,0.63135,0.846211,0.214861,,
0,33,0.65,0.90308,0.67,0.821712,0.83,0.138667,0.85,0.0966212,0.650757,0.848393,0.197636,,
0,34,0.65,0.919479,0.67,0.86378,0.85,0.131333,0.87,0.0876494,0.656994,0.864345,0.207351,,
0,35,0.67,0.909722,0.69,0.861821,0.87,0.119152,0.89,0.0862069,0.674059,0.881627,0.207568,,
0,36,0.67,0.948052,0.69,0.899833,0.87,0.123982,0.89,0.0902299,0.689931,0.884211,0.19428,,
0,37,0.69,0.91699,0.71,0.866553,0.89,0.11856,0.91,0.0860215,0.696737,0.901408,0.204671,,
original_number,set_number,position_0.9_x2,frequency_0.9_x2,position_0.9_x1,frequency_0.9_x1,position_0.1_x2,frequency_0.1_x2,position_0.1_x1,frequency_0.1_x1,accurate_left,accurate_right,distance,,
0,0,0.21,0.910522,0.23,0.853616,0.41,0.102762,0.43,0.075942,0.213698,0.41206,0.198362,,
0,1,0.21,0.933232,0.23,0.884914,0.41,0.134078,0.43,0.0738604,0.223756,0.421318,0.197562,,
0,2,0.23,0.917776,0.25,0.869351,0.43,0.117796,0.45,0.0836257,0.237342,0.440416,0.203074,,
0,3,0.25,0.911252,0.27,0.835906,0.45,0.11019,0.47,0.0709859,0.252987,0.455198,0.202211,,
0,4,0.25,0.931292,0.27,0.897849,0.45,0.127838,0.47,0.0831354,0.268714,0.462455,0.193741,,
0,5,0.27,0.925595,0.29,0.863519,0.47,0.125156,0.49,0.0816686,0.278246,0.481569,0.203323,,
0,6,0.29,0.902961,0.31,0.828724,0.49,0.103966,0.51,0.075188,0.290798,0.492756,0.201958,,
0,7,0.29,0.93769,0.31,0.877617,0.49,0.128082,0.51,0.0731118,0.302548,0.500217,0.197669,,
0,8,0.31,0.909091,0.33,0.859091,0.51,0.102923,0.53,0.0830962,0.313636,0.512949,0.199313,,
0,9,0.31,0.948942,0.33,0.890544,0.53,0.106179,0.55,0.066972,0.326762,0.533152,0.20639,,
0,10,0.33,0.9245,0.35,0.880741,0.53,0.123561,0.55,0.0977621,0.341198,0.548265,0.207067,,
0,11,0.35,0.906082,0.37,0.856182,0.55,0.114486,0.57,0.0713483,0.352438,0.556716,0.204278,,
0,12,0.35,0.943326,0.37,0.898952,0.55,0.110689,0.57,0.0908561,0.369528,0.560779,0.191251,,
0,13,0.37,0.92809,0.39,0.877473,0.55,0.148172,0.57,0.0980746,0.381099,0.569231,0.188132,,
0,14,0.39,0.921642,0.41,0.841803,0.57,0.150676,0.59,0.0877958,0.395421,0.586118,0.190697,,
0,15,0.39,0.945236,0.41,0.896607,0.59,0.101684,0.61,0.0767013,0.408605,0.591348,0.182743,,
0,16,0.41,0.921538,0.43,0.866455,0.61,0.106988,0.63,0.0849377,0.41782,0.616338,0.198518,,
0,17,0.41,0.952899,0.43,0.899286,0.63,0.101601,0.65,0.0690226,0.429734,0.630983,0.201249,,
0,18,0.43,0.925872,0.45,0.891081,0.63,0.108735,0.65,0.0952656,0.444873,0.64297,0.198097,,
0,19,0.45,0.91812,0.47,0.868249,0.65,0.109113,0.67,0.0793369,0.457267,0.656121,0.198854,,
0,20,0.45,0.952599,0.47,0.89196,0.67,0.103136,0.69,0.0716724,0.467348,0.671993,0.204645,,
0,21,0.47,0.939348,0.49,0.875614,0.67,0.121936,0.69,0.0994671,0.482348,0.689526,0.207178,,
0,22,0.49,0.908243,0.51,0.860349,0.69,0.1018,0.71,0.0875222,0.493442,0.692521,0.199079,,
0,23,0.51,0.905863,0.53,0.805184,0.69,0.118005,0.71,0.0954923,0.511165,0.705995,0.19483,,
0,24,0.51,0.928185,0.53,0.870598,0.71,0.107302,0.73,0.0724554,0.519789,0.714191,0.194402,,
0,25,0.53,0.902148,0.55,0.824786,0.71,0.124021,0.73,0.0957317,0.530555,0.726982,0.196427,,
0,26,0.53,0.929492,0.55,0.875196,0.73,0.132167,0.75,0.0887681,0.540863,0.744824,0.203961,,
0,27,0.55,0.924153,0.57,0.858842,0.75,0.100679,0.77,0.0794664,0.557396,0.75064,0.193244,,
0,28,0.57,0.920535,0.59,0.842593,0.75,0.124521,0.77,0.091875,0.575269,0.765022,0.189753,,
0,29,0.57,0.923414,0.59,0.861255,0.77,0.12744,0.79,0.0831858,0.577534,0.782401,0.204867,,
0,30,0.57,0.950186,0.59,0.9,0.79,0.111307,0.81,0.0811258,0.59,0.797493,0.207493,,
0,31,0.59,0.95059,0.61,0.885382,0.81,0.103086,0.83,0.0846024,0.605517,0.813339,0.207822,,
0,32,0.61,0.923019,0.63,0.85384,0.81,0.131447,0.83,0.085168,0.616655,0.82359,0.206935,,
0,33,0.63,0.904653,0.65,0.831919,0.83,0.105559,0.85,0.08206,0.631279,0.834731,0.203452,,
0,34,0.63,0.936544,0.65,0.877568,0.83,0.134438,0.85,0.0958987,0.642393,0.847872,0.205479,,
0,35,0.65,0.934751,0.67,0.858586,0.85,0.115291,0.87,0.0791738,0.659125,0.858467,0.199342,,
0,36,0.65,0.943812,0.67,0.892238,0.87,0.105605,0.89,0.0766106,0.66699,0.873866,0.206876,,
0,37,0.67,0.931008,0.69,0.871611,0.87,0.13507,0.89,0.096,0.680441,0.887952,0.207511,,
0,38,0.69,0.908797,0.71,0.862745,0.89,0.105855,0.91,0.0923944,0.69382,0.898699,0.204879,,
original_number,set_number,position_0.9_x2,frequency_0.9_x2,position_0.9_x1,frequency_0.9_x1,position_0.1_x2,frequency_0.1_x2,position_0.1_x1,frequency_0.1_x1,accurate_left,accurate_right,distance,,
0,0,0.21,0.919044,0.23,0.850734,0.41,0.114304,0.43,0.0882353,0.215576,0.420974,0.205398,,
0,1,0.21,0.935737,0.23,0.882219,0.41,0.131208,0.43,0.0976633,0.223355,0.428607,0.205252,,
0,2,0.23,0.913286,0.25,0.860905,0.43,0.115246,0.45,0.0946353,0.235073,0.444794,0.209721,,
0,3,0.23,0.946137,0.25,0.896472,0.45,0.113085,0.47,0.0834299,0.248579,0.458825,0.210246,,
0,4,0.25,0.937942,0.27,0.88751,0.47,0.110114,0.49,0.0661435,0.265047,0.4746,0.209553,,
0,5,0.27,0.91583,0.29,0.857264,0.47,0.111045,0.49,0.0861872,0.275406,0.478887,0.203481,,
0,6,0.29,0.908877,0.31,0.822185,0.47,0.116589,0.49,0.0939948,0.292048,0.484684,0.192636,,
0,7,0.29,0.932348,0.31,0.877619,0.49,0.114355,0.51,0.0789629,0.301821,0.498112,0.196291,,
0,8,0.31,0.915189,0.33,0.824394,0.49,0.119753,0.51,0.0954003,0.313346,0.506222,0.192876,,
0,9,0.31,0.940476,0.33,0.88756,0.51,0.113117,0.53,0.0952928,0.325298,0.524718,0.19942,,
0,10,0.33,0.921733,0.35,0.863673,0.53,0.113797,0.55,0.0840787,0.337486,0.539285,0.201799,,
0,11,0.33,0.952214,0.35,0.898596,0.55,0.100998,0.57,0.0608696,0.349476,0.550497,0.201021,,
0,12,0.35,0.936614,0.37,0.881356,0.55,0.10899,0.57,0.083045,0.363252,0.55693,0.193678,,
0,13,0.37,0.919907,0.39,0.8426,0.55,0.124212,0.57,0.0973398,0.37515,0.56802,0.19287,,
0,14,0.37,0.93209,0.39,0.89429,0.57,0.119885,0.59,0.0821147,0.386979,0.580529,0.19355,,
0,15,0.39,0.91973,0.41,0.849527,0.59,0.11019,0.61,0.0855803,0.395621,0.598281,0.20266,,
0,16,0.41,0.906564,0.43,0.826772,0.59,0.131374,0.61,0.0978979,0.411645,0.608744,0.197099,,
0,17,0.41,0.928685,0.43,0.879538,0.61,0.138905,0.63,0.0931713,0.421673,0.627014,0.205341,,
0,18,0.43,0.909763,0.45,0.835294,0.63,0.106135,0.65,0.0904872,0.432622,0.637841,0.205219,,
0,19,0.43,0.944126,0.45,0.891956,0.63,0.140969,0.65,0.0940707,0.446916,0.647471,0.200555,,
0,20,0.45,0.933333,0.47,0.889992,0.65,0.117509,0.67,0.0857801,0.465382,0.661037,0.195655,,
0,21,0.47,0.9048,0.49,0.853333,0.67,0.100973,0.69,0.0883913,0.471865,0.671547,0.199682,,
0,22,0.47,0.939548,0.49,0.895917,0.67,0.120764,0.69,0.097561,0.488128,0.687898,0.19977,,
0,23,0.49,0.926984,0.51,0.869038,0.69,0.107387,0.71,0.087963,0.499313,0.697606,0.198293,,
0,24,0.51,0.908679,0.53,0.835869,0.71,0.117683,0.73,0.0761364,0.512384,0.718512,0.206128,,
0,25,0.51,0.942816,0.53,0.888801,0.73,0.107774,0.75,0.0797721,0.525853,0.735552,0.209699,,
0,26,0.53,0.905729,0.55,0.860484,0.73,0.126769,0.75,0.0926431,0.532532,0.745688,0.213156,,
0,27,0.53,0.936093,0.55,0.899068,0.75,0.120445,0.77,0.0742433,0.549497,0.75885,0.209353,,
0,28,0.55,0.933025,0.57,0.882003,0.77,0.103863,0.79,0.0786582,0.562945,0.773065,0.21012,,
0,29,0.57,0.9318,0.59,0.875735,0.79,0.1047,0.81,0.0627429,0.581344,0.79224,0.210896,,
0,30,0.59,0.919872,0.61,0.828868,0.79,0.110222,0.81,0.0827423,0.594367,0.79744,0.203073,,
0,31,0.59,0.929771,0.61,0.879393,0.79,0.144139,0.81,0.0981067,0.601819,0.809177,0.207358,,
0,32,0.61,0.923749,0.63,0.83887,0.81,0.131704,0.83,0.0904139,0.615596,0.825357,0.209761,,
0,33,0.61,0.952194,0.63,0.897047,0.83,0.138138,0.85,0.0823733,0.628929,0.843678,0.214749,,
0,34,0.63,0.933333,0.65,0.88906,0.85,0.104891,0.87,0.0782123,0.645058,0.853667,0.208609,,
0,35,0.65,0.918686,0.67,0.871345,0.85,0.129838,0.87,0.0845238,0.657894,0.863169,0.205275,,
0,36,0.67,0.911787,0.69,0.839378,0.87,0.111391,0.89,0.0813817,0.673256,0.877592,0.204336,,
0,37,0.67,0.925952,0.69,0.878289,0.87,0.141084,0.89,0.0914386,0.68089,0.886551,0.205661,,
0,38,0.69,0.90729,0.71,0.841887,0.89,0.119048,0.91,0.0839478,0.692229,0.900853,0.208624,,
original_number,set_number,position_0.9_x2,frequency_0.9_x2,position_0.9_x1,frequency_0.9_x1,position_0.1_x2,frequency_0.1_x2,position_0.1_x1,frequency_0.1_x1,accurate_left,accurate_right,distance,,
0,0,0.21,0.909693,0.23,0.815009,0.43,0.109091,0.45,0.0622247,0.212047,0.43388,0.221833,,
0,1,0.23,0.90172,0.25,0.827344,0.43,0.100711,0.45,0.071981,0.230463,0.430495,0.200032,,
0,2,0.23,0.913514,0.25,0.844992,0.43,0.106265,0.45,0.0882701,0.233944,0.436963,0.203019,,
0,3,0.25,0.916667,0.27,0.85832,0.43,0.142857,0.45,0.0854333,0.255713,0.444927,0.189214,,
0,4,0.27,0.90273,0.29,0.821558,0.45,0.126928,0.47,0.0957324,0.270673,0.467264,0.196591,,
0,5,0.27,0.937213,0.29,0.866257,0.49,0.10117,0.51,0.0794931,0.280489,0.491079,0.21059,,
0,6,0.29,0.928903,0.31,0.841416,0.49,0.105651,0.51,0.0747556,0.296607,0.493658,0.197051,,
0,7,0.29,0.940697,0.31,0.883881,0.47,0.172709,0.49,0.098063,0.304326,0.489481,0.185155,,
0,8,0.31,0.934985,0.33,0.859132,0.51,0.114794,0.53,0.088,0.319224,0.521043,0.201819,,
0,9,0.33,0.907216,0.35,0.84215,0.51,0.133676,0.53,0.0967544,0.332218,0.528242,0.196024,,
0,10,0.35,0.909234,0.37,0.808711,0.53,0.125538,0.55,0.0883945,0.351837,0.543751,0.191914,,
0,11,0.35,0.924153,0.37,0.847154,0.55,0.126735,0.57,0.0855263,0.356274,0.562975,0.206701,,
0,12,0.37,0.918595,0.39,0.824854,0.57,0.113208,0.59,0.0740312,0.373967,0.576743,0.202776,,
0,13,0.37,0.938416,0.39,0.87325,0.57,0.132733,0.59,0.0930095,0.38179,0.58648,0.20469,,
0,14,0.39,0.92332,0.41,0.8492,0.59,0.11202,0.61,0.0805797,0.396292,0.597646,0.201354,,
0,15,0.39,0.95072,0.41,0.891304,0.61,0.112085,0.63,0.0831879,0.407073,0.618364,0.211291,,
0,16,0.43,0.900232,0.45,0.807629,0.61,0.111879,0.63,0.0968137,0.43005,0.62577,0.19572,,
0,17,0.43,0.919366,0.45,0.889419,0.63,0.104994,0.65,0.0890855,0.442934,0.636278,0.193344,,
0,18,0.45,0.902262,0.47,0.859143,0.65,0.102381,0.67,0.0733634,0.451049,0.651641,0.200592,,
0,19,0.45,0.941265,0.47,0.887367,0.65,0.131995,0.67,0.0923355,0.465312,0.666135,0.200823,,
0,20,0.47,0.921779,0.49,0.869863,0.67,0.106627,0.69,0.0842407,0.47839,0.675921,0.197531,,
0,21,0.49,0.917886,0.51,0.840948,0.67,0.132692,0.69,0.0993031,0.494649,0.689583,0.194934,,
0,22,0.49,0.928571,0.51,0.897614,0.69,0.119221,0.71,0.0776755,0.508459,0.699253,0.190794,,
0,23,0.51,0.914956,0.53,0.867704,0.69,0.141914,0.71,0.0992455,0.51633,0.709646,0.193316,,
0,24,0.53,0.904056,0.55,0.855491,0.71,0.114754,0.73,0.089318,0.53167,0.721601,0.189931,,
0,25,0.53,0.941573,0.55,0.890951,0.73,0.109883,0.75,0.0681421,0.546425,0.734735,0.18831,,
0,26,0.55,0.917221,0.57,0.846972,0.75,0.10428,0.77,0.0809117,0.554903,0.753663,0.19876,,
0,27,0.55,0.9521,0.57,0.891782,0.77,0.102486,0.79,0.0644028,0.567275,0.771306,0.204031,,
0,28,0.57,0.930827,0.59,0.868891,0.77,0.122147,0.79,0.0982728,0.579954,0.788553,0.208599,,
0,29,0.59,0.906923,0.61,0.855818,0.79,0.108864,0.81,0.0848896,0.592709,0.797395,0.204686,,
0,30,0.59,0.949227,0.61,0.894779,0.81,0.108139,0.83,0.0704545,0.608082,0.81432,0.206238,,
0,31,0.61,0.911296,0.63,0.86,0.79,0.143418,0.81,0.0977157,0.614404,0.809,0.194596,,
0,32,0.63,0.911765,0.65,0.856547,0.83,0.108722,0.85,0.0820896,0.634261,0.83655,0.202289,,
0,33,0.63,0.946548,0.65,0.8977,0.83,0.109538,0.85,0.0976979,0.649058,0.846111,0.197053,,
0,34,0.65,0.934869,0.67,0.859235,0.85,0.107683,0.87,0.0845886,0.65922,0.856654,0.197434,,
0,35,0.67,0.908163,0.69,0.827504,0.87,0.107539,0.89,0.0784418,0.672024,0.875182,0.203158,,
0,36,0.67,0.92435,0.69,0.86755,0.87,0.130353,0.89,0.0892959,0.678574,0.884786,0.206212,,
0,37,0.69,0.932348,0.71,0.85399,0.89,0.117886,0.91,0.0828338,0.698256,0.900205,0.201949,,
original_number,set_number,position_0.9_x2,frequency_0.9_x2,position_0.9_x1,frequency_0.9_x1,position_0.1_x2,frequency_0.1_x2,position_0.1_x1,frequency_0.1_x1,accurate_left,accurate_right,distance,,
0,0,0.19,0.940718,0.21,0.888538,0.39,0.129353,0.41,0.096911,0.205607,0.408096,0.202489,,
0,1,0.21,0.930473,0.23,0.860833,0.41,0.122841,0.43,0.0912815,0.218752,0.424475,0.205723,,
0,2,0.23,0.907321,0.25,0.864886,0.43,0.105103,0.45,0.0749415,0.23345,0.433384,0.199934,,
0,3,0.23,0.945592,0.25,0.899454,0.43,0.122284,0.45,0.0837758,0.249763,0.441574,0.191811,,
0,4,0.25,0.942555,0.27,0.869462,0.45,0.102612,0.47,0.084991,0.261644,0.452965,0.191321,,
0,5,0.27,0.906073,0.29,0.838273,0.45,0.124427,0.47,0.0968677,0.271791,0.467727,0.195936,,
0,6,0.27,0.946304,0.29,0.87223,0.47,0.127306,0.49,0.0959158,0.282502,0.487398,0.204896,,
0,7,0.29,0.910632,0.31,0.855167,0.49,0.113497,0.51,0.0775717,0.293834,0.497514,0.20368,,
0,8,0.31,0.904837,0.33,0.834811,0.49,0.118095,0.51,0.0969296,0.311381,0.507099,0.195718,,
0,9,0.31,0.937781,0.33,0.880264,0.49,0.149693,0.51,0.0998767,0.323137,0.50995,0.186813,,
0,10,0.33,0.930178,0.35,0.846093,0.51,0.125448,0.53,0.0892359,0.337178,0.524055,0.186877,,
0,11,0.33,0.938909,0.35,0.881833,0.53,0.125306,0.55,0.088785,0.343634,0.543858,0.200224,,
0,12,0.35,0.932046,0.37,0.87634,0.53,0.137097,0.55,0.0946502,0.361505,0.547479,0.185974,,
0,13,0.37,0.914909,0.39,0.8272,0.57,0.108565,0.59,0.0808737,0.3734,0.576186,0.202786,,
0,14,0.37,0.938792,0.39,0.878475,0.57,0.121996,0.59,0.0862069,0.382863,0.582292,0.199429,,
0,15,0.39,0.93114,0.41,0.841569,0.57,0.127097,0.59,0.0967153,0.396953,0.587838,0.190885,,
0,16,0.41,0.912309,0.43,0.837247,0.59,0.130435,0.61,0.092883,0.41328,0.60621,0.19293,,
0,17,0.41,0.936496,0.43,0.872771,0.61,0.104111,0.63,0.0936196,0.421454,0.617837,0.196383,,
0,18,0.43,0.921289,0.45,0.859425,0.63,0.113346,0.65,0.0869048,0.436883,0.640095,0.203212,,
0,19,0.43,0.948251,0.45,0.892944,0.63,0.139475,0.65,0.0929204,0.447448,0.646959,0.199511,,
0,20,0.45,0.929394,0.47,0.880528,0.65,0.125601,0.67,0.0938053,0.46203,0.666103,0.204073,,
0,21,0.47,0.911945,0.49,0.86799,0.67,0.111827,0.69,0.0833333,0.475435,0.678301,0.202866,,
0,22,0.47,0.959368,0.49,0.894612,0.69,0.105991,0.71,0.0768368,0.488336,0.69411,0.205774,,
0,23,0.49,0.927683,0.51,0.880821,0.69,0.124926,0.71,0.0932203,0.501815,0.705723,0.203908,,
0,24,0.51,0.915079,0.53,0.845588,0.71,0.119653,0.73,0.078116,0.51434,0.719463,0.205123,,
0,25,0.51,0.935673,0.53,0.883685,0.71,0.134824,0.73,0.0930233,0.523724,0.726662,0.202938,,
0,26,0.53,0.920975,0.55,0.865884,0.73,0.114454,0.75,0.0851305,0.537615,0.739858,0.202243,,
0,27,0.55,0.902402,0.57,0.823336,0.75,0.116374,0.77,0.0764474,0.550608,0.758202,0.207594,,
0,28,0.55,0.927711,0.57,0.888713,0.75,0.12715,0.77,0.0872521,0.564211,0.76361,0.199399,,
0,29,0.57,0.932099,0.59,0.865478,0.77,0.123878,0.79,0.0898533,0.579636,0.784036,0.2044,,
0,30,0.59,0.907895,0.61,0.851556,0.79,0.102888,0.81,0.0785247,0.592803,0.792371,0.199568,,
0,31,0.59,0.943988,0.61,0.875094,0.81,0.106866,0.83,0.0621153,0.60277,0.813069,0.210299,,
0,32,0.61,0.920402,0.63,0.864551,0.81,0.119076,0.83,0.0868584,0.617306,0.821842,0.204536,,
0,33,0.63,0.92486,0.65,0.844668,0.81,0.135849,0.83,0.0993214,0.6362,0.829628,0.193428,,
0,34,0.63,0.930268,0.65,0.858757,0.83,0.115338,0.85,0.0861128,0.638465,0.840496,0.202031,,
0,35,0.65,0.91973,0.67,0.870466,0.85,0.105977,0.87,0.0696603,0.65801,0.853292,0.195282,,
0,36,0.65,0.944842,0.67,0.88835,0.85,0.127529,0.87,0.0883055,0.665876,0.864037,0.198161,,
0,37,0.67,0.930709,0.69,0.88569,0.87,0.126727,0.89,0.0810811,0.683643,0.881711,0.198068,,
0,38,0.69,0.911717,0.71,0.851587,0.87,0.150303,0.89,0.0926573,0.693897,0.887452,0.193555,,
original_number,set_number,position_0.9_x2,frequency_0.9_x2,position_0.9_x1,frequency_0.9_x1,position_0.1_x2,frequency_0.1_x2,position_0.1_x1,frequency_0.1_x1,accurate_left,accurate_right,distance,,
1,0,0.21,0.914422,0.23,0.81864,0.41,0.114218,0.43,0.0895971,0.213011,0.42155,0.208539,,
1,1,0.21,0.937173,0.23,0.894958,0.41,0.140575,0.43,0.1,0.227611,0.43,0.202389,,
1,2,0.23,0.928516,0.25,0.847987,0.45,0.108532,0.47,0.0695093,0.237082,0.454373,0.217291,,
1,3,0.25,0.922338,0.27,0.837069,0.45,0.129382,0.47,0.0834363,0.255239,0.46279,0.207551,,
1,4,0.27,0.902628,0.29,0.816207,0.47,0.108235,0.49,0.0815476,0.270608,0.476171,0.205563,,
1,5,0.27,0.926772,0.29,0.867704,0.47,0.10725,0.49,0.0793026,0.279065,0.475188,0.196123,,
1,6,0.29,0.915038,0.31,0.834855,0.47,0.14653,0.49,0.0933754,0.293751,0.487507,0.193756,,
1,7,0.29,0.940602,0.31,0.899133,0.49,0.114754,0.51,0.096476,0.309582,0.506144,0.196562,,
1,8,0.31,0.915202,0.33,0.854441,0.51,0.120541,0.53,0.0832349,0.315004,0.521012,0.206008,,
1,9,0.33,0.904077,0.35,0.83572,0.53,0.107209,0.55,0.0823598,0.331193,0.535802,0.204609,,
1,10,0.33,0.930587,0.35,0.888084,0.55,0.101544,0.57,0.0763221,0.344393,0.551224,0.206831,,
1,11,0.35,0.934057,0.37,0.872324,0.55,0.127936,0.57,0.0981559,0.361034,0.568762,0.207728,,
1,12,0.35,0.943448,0.37,0.893745,0.57,0.100935,0.59,0.0842866,0.367483,0.571123,0.20364,,
1,13,0.37,0.941995,0.39,0.876997,0.57,0.134191,0.59,0.0913915,0.382922,0.585977,0.203055,,
1,14,0.39,0.909672,0.41,0.85339,0.59,0.120212,0.61,0.0877397,0.393437,0.602449,0.209012,,
1,15,0.41,0.901264,0.43,0.831825,0.61,0.103651,0.63,0.0714286,0.410364,0.612266,0.201902,,
1,16,0.41,0.934625,0.43,0.877076,0.61,0.118325,0.63,0.0963222,0.422033,0.626657,0.204624,,
1,17,0.43,0.923077,0.45,0.840655,0.61,0.161575,0.63,0.0958904,0.4356,0.628749,0.193149,,
1,18,0.43,0.929249,0.45,0.887944,0.63,0.133546,0.65,0.0958606,0.444162,0.647803,0.203641,,
1,19,0.45,0.921033,0.47,0.86204,0.65,0.132641,0.67,0.0767908,0.457131,0.661689,0.204558,,
1,20,0.47,0.913142,0.49,0.856358,0.65,0.137649,0.67,0.0846926,0.474629,0.664219,0.18959,,
1,21,0.47,0.942236,0.49,0.879937,0.67,0.130699,0.69,0.0957317,0.483559,0.687559,0.204,,
1,22,0.49,0.920086,0.51,0.86953,0.69,0.117857,0.71,0.087769,0.497946,0.70187,0.203924,,
1,23,0.51,0.928237,0.53,0.853226,0.71,0.101675,0.73,0.0848649,0.517529,0.711993,0.194464,,
1,24,0.51,0.944196,0.53,0.895604,0.71,0.116459,0.73,0.0984073,0.528191,0.728235,0.200044,,
1,25,0.53,0.932253,0.55,0.870919,0.73,0.106949,0.75,0.0768314,0.540517,0.734615,0.194098,,
1,26,0.55,0.9032,0.57,0.844136,0.73,0.116366,0.75,0.0975904,0.551084,0.747433,0.196349,,
1,27,0.55,0.938346,0.57,0.88109,0.75,0.112367,0.77,0.0818815,0.563395,0.758113,0.194718,,
1,28,0.57,0.916168,0.59,0.861869,0.75,0.124503,0.77,0.0977584,0.575955,0.768324,0.192369,,
1,29,0.57,0.941554,0.59,0.899386,0.77,0.126132,0.79,0.0840237,0.589709,0.782412,0.192703,,
1,30,0.59,0.930144,0.61,0.839669,0.79,0.122849,0.81,0.092719,0.596663,0.805167,0.208504,,
1,31,0.61,0.901976,0.63,0.842466,0.81,0.100399,0.83,0.0809578,0.610664,0.81041,0.199746,,
1,32,0.61,0.943897,0.63,0.875602,0.81,0.139675,0.83,0.0834783,0.622855,0.82412,0.201265,,
1,33,0.63,0.906564,0.65,0.846026,0.83,0.110976,0.85,0.0718232,0.632169,0.835607,0.203438,,
1,34,0.63,0.953812,0.65,0.889789,0.85,0.102439,0.87,0.074199,0.64681,0.851727,0.204917,,
1,35,0.65,0.934572,0.67,0.884244,0.85,0.124774,0.87,0.0906433,0.663739,0.864517,0.200778,,
1,36,0.67,0.914331,0.69,0.835191,0.85,0.140635,0.87,0.0960245,0.673622,0.868218,0.194596,,
1,37,0.67,0.952035,0.69,0.886855,0.87,0.124703,0.89,0.0922274,0.685967,0.885213,0.199246,,
1,38,0.69,0.928463,0.71,0.874892,0.89,0.108628,0.91,0.0817783,0.700626,0.896427,0.195801,,
original_number,set_number,position_0.9_x2,frequency_0.9_x2,position_0.9_x1,frequency_0.9_x1,position_0.1_x2,frequency_0.1_x2,position_0.1_x1,frequency_0.1_x1,accurate_left,accurate_right,distance,,
1,0,0.21,0.90412,0.23,0.833333,0.39,0.139577,0.41,0.0963006,0.211164,0.40829,0.197126,,
1,1,0.21,0.939488,0.23,0.884647,0.41,0.121673,0.43,0.0993682,0.224401,0.429433,0.205032,,
1,2,0.23,0.91868,0.25,0.843422,0.43,0.121596,0.45,0.0904348,0.234964,0.443861,0.208897,,
1,3,0.25,0.906003,0.27,0.849105,0.45,0.121319,0.47,0.0874349,0.25211,0.462583,0.210473,,
1,4,0.25,0.928305,0.27,0.880235,0.47,0.109877,0.49,0.0798851,0.261777,0.476586,0.214809,,
1,5,0.27,0.915559,0.29,0.86927,0.47,0.123021,0.49,0.097971,0.276723,0.48838,0.211657,,
1,6,0.27,0.951549,0.29,0.893819,0.49,0.116775,0.51,0.0856984,0.287859,0.500796,0.212937,,
1,7,0.29,0.920328,0.31,0.875951,0.49,0.136307,0.51,0.0953545,0.299162,0.507731,0.208569,,
1,8,0.31,0.918427,0.33,0.87715,0.51,0.117134,0.53,0.094886,0.318928,0.525403,0.206475,,
1,9,0.33,0.914671,0.35,0.829212,0.53,0.104687,0.55,0.0899008,0.333433,0.53634,0.202907,,
1,10,0.33,0.938001,0.35,0.874504,0.53,0.128387,0.55,0.0909091,0.341969,0.545149,0.20318,,
1,11,0.35,0.925872,0.37,0.856561,0.55,0.108802,0.57,0.0954572,0.357465,0.563192,0.205727,,
1,12,0.35,0.957676,0.37,0.885917,0.57,0.117718,0.59,0.0881295,0.366075,0.581976,0.215901,,
1,13,0.37,0.929664,0.39,0.888433,0.59,0.106866,0.61,0.0805369,0.384389,0.595216,0.210827,,
1,14,0.39,0.914729,0.41,0.846721,0.59,0.12515,0.61,0.0936591,0.394332,0.605973,0.211641,,
1,15,0.41,0.90865,0.43,0.841558,0.61,0.102066,0.63,0.0963572,0.412579,0.617238,0.204659,,
1,16,0.41,0.925439,0.43,0.877651,0.61,0.129723,0.63,0.0921687,0.420647,0.625829,0.205182,,
1,17,0.43,0.911831,0.45,0.867099,0.63,0.101631,0.65,0.0882353,0.43529,0.632435,0.197145,,
1,18,0.43,0.948584,0.45,0.893388,0.65,0.101083,0.67,0.088111,0.447604,0.65167,0.204066,,
1,19,0.45,0.931507,0.47,0.87801,0.65,0.12994,0.67,0.0901235,0.461779,0.665039,0.20326,,
1,20,0.47,0.912253,0.49,0.87457,0.67,0.108551,0.69,0.0842044,0.476503,0.677024,0.200521,,
