radius,fraction,migration,growth,germline,embryo,conversion,fitness,dominantR2,recessiveR2invasiveness,suppressed_withoutChase,drive_lost_withoutChase,suppressed_afterChase,drive_lost_afterChase,long_term_chase,generation,rate_dr,rate_has_drive,rate_r2,ending population size,gen_chase_started,avg_pop_during_chase,duration_of_chasing,avg_female_fertile
0.2,0.1,0.05,6.0,0.0,0.05,0.35,0.8,T,F,0,0,0,0,1,1000,0.549687,0.804066,0.0229858,50466,14,50800,986,17070
0.2,0.1,0.05,6.0,0.0,0.05,0.35,0.8,T,F,0,0,0,0,1,1000,0.549097,0.801186,0.0214665,51103,23,50636,977,16877
0.2,0.1,0.05,6.0,0.0,0.05,0.35,0.8,T,F,0,0,0,0,1,1000,0.547189,0.801329,0.0230821,50732,14,50774,986,17028
0.2,0.1,0.05,6.0,0.0,0.05,0.35,0.8,T,F,0,0,0,0,1,1000,0.536432,0.793008,0.0218631,51891,13,50845,987,17105
0.2,0.1,0.05,6.0,0.0,0.05,0.35,0.8,T,F,0,0,0,0,1,1000,0.549485,0.805317,0.0216403,50369,13,50849,987,17080
0.2,0.1,0.05,6.0,0.0,0.05,0.35,0.8,T,F,0,0,0,0,1,1000,0.552513,0.808696,0.0217703,50987,20,50736,980,16964
0.2,0.1,0.05,6.0,0.0,0.05,0.35,0.8,T,F,0,0,0,0,1,1000,0.542792,0.798474,0.0232492,50991,18,50753,982,16988
0.2,0.1,0.05,6.0,0.0,0.05,0.35,0.8,T,F,0,0,0,0,1,1000,0.545994,0.799876,0.0215323,51713,13,50767,987,17070
0.2,0.1,0.05,6.0,0.0,0.05,0.35,0.8,T,F,0,0,0,0,1,1000,0.530959,0.784286,0.0227098,52004,15,50757,985,17037
0.2,0.1,0.05,6.0,0.0,0.05,0.35,0.8,T,F,0,0,0,0,1,1000,0.539829,0.795381,0.0239954,50968,16,50864,984,17051
0.2,0.1,0.05,6.0,0.0,0.05,0.35,0.8,T,F,0,0,0,0,1,1000,0.540251,0.794502,0.0236334,50818,17,50759,983,16985
0.2,0.1,0.05,6.0,0.0,0.05,0.35,0.8,T,F,0,0,0,0,1,1000,0.5373,0.793203,0.0234886,51408,14,50779,986,17030
0.2,0.1,0.05,6.0,0.0,0.05,0.35,0.8,T,F,0,0,0,0,1,1000,0.543292,0.796906,0.0227977,50356,20,50786,980,16984
0.2,0.1,0.05,6.0,0.0,0.05,0.35,0.8,T,F,0,0,0,0,1,1000,0.549839,0.805889,0.0214321,51115,14,50817,986,17050
0.2,0.1,0.05,6.0,0.0,0.05,0.4,0.8,T,F,0,0,0,0,1,1000,0.629866,0.872472,0.0209078,40846,13,41162,987,12126
0.2,0.1,0.05,6.0,0.0,0.05,0.4,0.8,T,F,0,0,0,0,1,1000,0.61145,0.858966,0.0209369,41458,21,41035,979,11976
0.2,0.1,0.05,6.0,0.0,0.05,0.4,0.8,T,F,0,0,0,0,1,1000,0.614885,0.860091,0.021244,41141,25,41010,975,11946
0.2,0.1,0.05,6.0,0.0,0.05,0.4,0.8,T,F,0,0,0,0,1,1000,0.61459,0.858474,0.0217434,41116,15,41004,985,12054
0.2,0.1,0.05,6.0,0.0,0.05,0.4,0.8,T,F,0,0,0,0,1,1000,0.626842,0.870397,0.0215113,41118,14,41165,986,12113
0.2,0.1,0.05,6.0,0.0,0.05,0.4,0.8,T,F,0,0,0,0,1,1000,0.614643,0.859089,0.0213435,41324,17,41123,983,12058
0.2,0.1,0.05,6.0,0.0,0.05,0.4,0.8,T,F,0,0,0,0,1,1000,0.613202,0.856412,0.0220448,40463,17,41073,983,12032
0.2,0.1,0.05,6.0,0.0,0.05,0.4,0.8,T,F,0,0,0,0,1,1000,0.624525,0.868407,0.0217872,40253,22,41138,978,12012
0.2,0.1,0.05,6.0,0.0,0.05,0.4,0.8,T,F,0,0,0,0,1,1000,0.625327,0.872857,0.0221166,40490,15,41161,985,12097
