radius,fraction,migration,growth,germline,embryo,conversion,fitness,dominantR2,recessiveR2invasiveness,suppressed_withoutChase,drive_lost_withoutChase,suppressed_afterChase,drive_lost_afterChase,long_term_chase,generation,rate_dr,rate_has_drive,rate_r2,ending population size,gen_chase_started,avg_pop_during_chase,duration_of_chasing,avg_female_fertile
0.2,0.1,0.05,6.0,0.0,0.05,0.25,0.8,T,F,0,0,0,0,1,1000,0.142197,0.263825,0.012616,92224,34,92021,966,43898
0.2,0.1,0.05,6.0,0.0,0.05,0.3,0.8,T,F,0,0,0,0,1,1000,0.196548,0.354705,0.0166154,87419,21,87104,979,40392
0.2,0.1,0.05,6.0,0.0,0.05,0.3,0.8,T,F,0,0,0,0,1,1000,0.206499,0.370024,0.0174586,85889,19,87056,981,40362
0.2,0.1,0.05,6.0,0.0,0.05,0.3,0.8,T,F,0,0,0,0,1,1000,0.200071,0.359679,0.0167309,86427,20,87022,980,40344
0.2,0.1,0.05,6.0,0.0,0.05,0.3,0.8,T,F,0,0,0,0,1,1000,0.200646,0.360701,0.0170137,86695,18,87051,982,40359
0.2,0.1,0.05,6.0,0.0,0.05,0.3,0.8,T,F,0,0,0,0,1,1000,0.199118,0.358845,0.0166911,87202,23,87003,977,40313
0.2,0.1,0.05,6.0,0.0,0.05,0.3,0.8,T,F,0,0,0,0,1,1000,0.200436,0.361498,0.0168538,87013,19,86990,981,40322
0.2,0.1,0.05,6.0,0.0,0.05,0.3,0.8,T,F,0,0,0,0,1,1000,0.199519,0.358886,0.0167963,86894,20,87058,980,40372
0.2,0.1,0.05,6.0,0.0,0.05,0.3,0.8,T,F,0,0,0,0,1,1000,0.199339,0.359448,0.0164855,86925,18,86987,982,40320
0.2,0.1,0.05,6.0,0.0,0.05,0.3,0.8,T,F,0,0,0,0,1,1000,0.200032,0.359738,0.0153516,87711,28,87088,972,40356
0.2,0.1,0.05,6.0,0.0,0.05,0.3,0.8,T,F,0,0,0,0,1,1000,0.197757,0.356119,0.0165333,87218,18,87052,982,40363
0.2,0.1,0.05,6.0,0.0,0.05,0.3,0.8,T,F,0,0,0,0,1,1000,0.203089,0.365138,0.0172029,87282,22,87032,978,40344
0.2,0.1,0.05,6.0,0.0,0.05,0.3,0.8,T,F,0,0,0,0,1,1000,0.202052,0.362666,0.0173416,86901,21,87038,979,40344
